data	codigo_bdi	codigo_negociacao_papel	tp_mercado	nome_res	especi	prazo_tot	mod_ref	pre_abe	pre_max	pre_min	pre_med	pre_ult	pre_ofc	pre_ofv	tot_neg	qua_tot	vol_tot	pre_exe	ind_opc	dat_venc	fat_cot	pto_exe	cod_isi	dis_mes
2018-01-02	82	ELETN48	80	ELETE  FM	ON      N1	000	R$	0.93	0.93	0.93	0.93	0.93	0.00	0.00	1	500	465.00	18.50	0	2018-02-19	1	0.000000	BRELETACNOR6	152
2018-01-02	2	ELPL3	10	ELETROPAULO	ON      NM		R$	16.25	16.85	16.11	16.77	16.73	16.71	16.73	2278	1359700	22815668.00	0.00	0	9999-12-31	1	0.000000	BRELPLACNOR9	130
2018-01-02	96	ELPL3F	20	ELETROPAULO	ON      NM		R$	16.16	16.82	16.16	16.71	16.82	16.51	16.82	35	715	11952.90	0.00	0	9999-12-31	1	0.000000	BRELPLACNOR9	130
2018-01-02	62	ELPL3T	30	ELETROPAULO	ON      NM	016	R$	16.52	16.53	16.52	16.52	16.53	0.00	0.00	2	10700	176784.39	0.00	0	9999-12-31	1	0.000000	BRELPLACNOR9	130
2018-01-02	62	ELPL3T	30	ELETROPAULO	ON      NM	045	R$	16.91	16.92	16.91	16.91	16.92	0.00	0.00	2	450000	7609852.87	0.00	0	9999-12-31	1	0.000000	BRELPLACNOR9	130
2018-01-02	62	ELPL3T	30	ELETROPAULO	ON      NM	048	R$	16.99	17.00	16.99	16.99	17.00	0.00	0.00	4	500000	8498297.50	0.00	0	9999-12-31	1	0.000000	BRELPLACNOR9	130
2018-01-02	2	EMAE4	10	EMAE	PN		R$	9.10	9.10	9.10	9.10	9.10	8.72	9.05	1	500	4550.00	0.00	0	9999-12-31	1	0.000000	BREMAEACNPR1	109
2018-01-02	2	EMBR3	10	EMBRAER	ON  EJ  NM		R$	20.63	20.99	20.23	20.59	20.52	20.51	20.60	13130	3813300	78517641.00	0.00	0	9999-12-31	1	0.000000	BREMBRACNOR4	184
2018-01-02	96	EMBR3F	20	EMBRAER	ON  EJ  NM		R$	20.05	20.93	20.05	20.60	20.70	20.56	20.70	162	4768	98247.12	0.00	0	9999-12-31	1	0.000000	BREMBRACNOR4	184
2018-01-02	62	EMBR3T	30	EMBRAER	ON  EJ  NM	016	R$	20.70	20.71	20.70	20.70	20.71	0.00	0.00	2	10000	207063.31	0.00	0	9999-12-31	1	0.000000	BREMBRACNOR4	184
2018-01-02	62	EMBR3T	30	EMBRAER	ON  EJ  NM	030	R$	20.77	20.78	20.64	20.67	20.65	0.00	0.00	6	16500	341174.30	0.00	0	9999-12-31	1	0.000000	BREMBRACNOR4	184
2018-01-02	62	EMBR3T	30	EMBRAER	ON  EJ  NM	062	R$	21.00	21.01	21.00	21.00	21.01	0.00	0.00	4	24000	504108.95	0.00	0	9999-12-31	1	0.000000	BREMBRACNOR4	184
2018-01-02	62	EMBR3T	30	EMBRAER	ON  EJ  NM	090	R$	21.01	21.02	21.01	21.01	21.02	0.00	0.00	2	100	2101.76	0.00	0	9999-12-31	1	0.000000	BREMBRACNOR4	184
2018-01-02	78	EMBRA19	70	EMBR    /EJ	ON      NM	000	R$	2.44	2.44	1.90	2.08	1.90	1.65	2.44	2	300	624.00	18.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	78	EMBRA20	70	EMBR  FM/EJ	ON      NM	000	R$	1.38	1.48	1.30	1.37	1.33	0.00	0.00	14	33600	46170.00	19.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	78	EMBRA21	70	EMBR  FM/EJ	ON      NM	000	R$	0.89	0.93	0.78	0.79	0.78	0.70	1.10	18	230100	182432.00	20.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	78	EMBRA22	70	EMBR  FM/EJ	ON      NM	000	R$	0.50	0.65	0.42	0.52	0.42	0.40	0.55	30	43600	22728.00	21.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	78	EMBRA23	70	EMBR  FM/EJ	ON      NM	000	R$	0.30	0.40	0.28	0.30	0.30	0.18	0.32	33	52600	15887.00	22.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	78	EMBRB52	70	EMBR  FM/EJ	ON      NM	000	R$	0.88	0.88	0.71	0.78	0.80	0.32	0.00	16	40400	31670.00	22.89	0	2018-02-19	1	0.000000	BREMBRACNOR4	183
2018-01-02	82	EMBRM20	80	EMBRE  FM/EJ	ON      NM	000	R$	0.70	0.70	0.62	0.62	0.62	0.00	1.07	5	10000	6292.00	19.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	82	EMBRM21	80	EMBRE  FM/EJ	ON      NM	000	R$	1.19	1.19	1.09	1.09	1.09	0.00	3.00	3	6500	7127.00	20.92	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	82	EMBRM49	80	EMBRE  FM/EJ	ON      NM	000	R$	0.47	0.47	0.45	0.46	0.45	0.00	0.00	9	22300	10290.00	19.42	0	2018-01-15	1	0.000000	BREMBRACNOR4	183
2018-01-02	82	EMBRN19	80	EMBRE  FM/EJ	ON      NM	000	R$	0.94	0.94	0.94	0.94	0.94	0.00	0.00	1	2600	2444.00	19.39	0	2018-02-19	1	0.000000	BREMBRACNOR4	183
2018-01-02	82	EMBRN49	80	EMBRE  FM/EJ	ON      NM	000	R$	1.15	1.15	1.15	1.15	1.15	0.23	0.00	2	5000	5750.00	19.89	0	2018-02-19	1	0.000000	BREMBRACNOR4	183
2018-01-02	2	ENBR3	10	ENERGIAS BR	ON  EJ  NM		R$	14.00	14.20	13.79	13.99	14.20	14.02	14.20	7184	1986300	27797356.00	0.00	0	9999-12-31	1	0.000000	BRENBRACNOR2	124
2018-01-02	96	ENBR3F	20	ENERGIAS BR	ON  EJ  NM		R$	14.00	14.20	13.80	13.94	14.20	13.85	14.20	89	1934	26964.23	0.00	0	9999-12-31	1	0.000000	BRENBRACNOR2	124
2018-01-02	78	ENBRB14	70	ENBR  FM/EJ	ON      NM	000	R$	0.58	0.58	0.58	0.58	0.58	0.00	0.00	1	100	58.00	13.90	0	2018-02-19	1	0.000000	BRENBRACNOR2	123
2018-01-02	2	ENEV3	10	ENEVA	ON      NM		R$	13.91	14.15	13.91	14.06	14.10	14.08	14.10	467	185400	2607942.00	0.00	0	9999-12-31	1	0.000000	BRENEVACNOR8	104
2018-01-02	96	ENEV3F	20	ENEVA	ON      NM		R$	13.99	14.15	13.99	14.06	14.14	14.01	14.14	10	266	3741.89	0.00	0	9999-12-31	1	0.000000	BRENEVACNOR8	104
2018-01-02	2	ENGI11	10	ENERGISA	UNT     N2		R$	27.33	27.60	26.93	27.13	26.93	26.93	27.00	1879	750100	20357048.00	0.00	0	9999-12-31	1	0.000000	BRENGICDAM16	120
2018-01-02	96	ENGI11F	20	ENERGISA	UNT     N2		R$	27.19	27.99	27.19	27.45	27.99	27.07	27.99	9	268	7357.38	0.00	0	9999-12-31	1	0.000000	BRENGICDAM16	120
2018-01-02	96	ENGI4F	20	ENERGISA	PN      N2		R$	4.00	4.00	4.00	4.00	4.00	3.00	0.00	1	4	16.00	0.00	0	9999-12-31	1	0.000000	BRENGIACNPR7	126
2018-01-02	2	EQTL3	10	EQUATORIAL	ON      NM		R$	65.65	66.18	65.20	65.62	65.72	65.72	65.92	3594	586800	38507979.00	0.00	0	9999-12-31	1	0.000000	BREQTLACNOR0	121
2018-01-02	96	EQTL3F	20	EQUATORIAL	ON      NM		R$	65.01	66.09	65.01	65.63	65.77	65.77	66.46	72	1437	94318.71	0.00	0	9999-12-31	1	0.000000	BREQTLACNOR0	121
2018-01-02	62	EQTL3T	30	EQUATORIAL	ON      NM	030	R$	66.40	66.41	66.40	66.40	66.41	0.00	0.00	2	400	26562.82	0.00	0	9999-12-31	1	0.000000	BREQTLACNOR0	121
2018-01-02	78	EQTLA65	70	EQTL  FM	ON      NM	000	R$	1.64	1.64	1.64	1.64	1.64	0.00	0.00	4	400	656.00	65.00	0	2018-01-15	1	0.000000	BREQTLACNOR0	121
2018-01-02	78	EQTLA67	70	EQTL  FM	ON      NM	000	R$	0.46	0.46	0.46	0.46	0.46	0.00	0.00	1	300	138.00	67.00	0	2018-01-15	1	0.000000	BREQTLACNOR0	121
2018-01-02	2	ESTC3	10	ESTACIO PART	ON      NM		R$	32.65	34.09	32.65	33.57	33.87	33.87	33.90	11429	2677200	89882712.00	0.00	0	9999-12-31	1	0.000000	BRESTCACNOR5	114
2018-01-02	96	ESTC3F	20	ESTACIO PART	ON      NM		R$	33.19	34.09	33.19	33.71	34.09	33.00	34.09	77	1803	60790.28	0.00	0	9999-12-31	1	0.000000	BRESTCACNOR5	114
2018-01-02	78	ESTCA33	70	ESTC  FM	ON      NM	000	R$	1.14	1.63	1.14	1.43	1.45	0.00	0.00	11	20700	29695.00	33.00	0	2018-01-15	1	0.000000	BRESTCACNOR5	114
2018-01-02	78	ESTCA34	70	ESTC  FM	ON      NM	000	R$	0.78	0.98	0.75	0.80	0.98	0.00	0.98	14	26200	21036.00	34.00	0	2018-01-15	1	0.000000	BRESTCACNOR5	114
2018-01-02	78	ESTCB35	70	ESTC  FM	ON      NM	000	R$	1.40	1.40	1.40	1.40	1.40	0.00	0.00	1	700	980.00	35.00	0	2018-02-19	1	0.000000	BRESTCACNOR5	114
2018-01-02	82	ESTCM32	80	ESTCE  FM	ON      NM	000	R$	0.31	0.32	0.31	0.31	0.32	0.00	0.00	4	8000	2540.00	32.00	0	2018-01-15	1	0.000000	BRESTCACNOR5	114
2018-01-02	82	ESTCM33	80	ESTCE  FM	ON      NM	000	R$	0.54	0.54	0.54	0.54	0.54	0.09	0.00	4	8000	4320.00	33.00	0	2018-01-15	1	0.000000	BRESTCACNOR5	114
2018-01-02	2	ESTR4	10	ESTRELA	PN		R$	11.18	11.18	11.18	11.18	11.18	10.03	11.19	2	500	5590.00	0.00	0	9999-12-31	1	0.000000	BRESTRACNPR0	143
2018-01-02	96	ESUD11F	20	FIP IE II	CI		R$	1400.00	1400.00	1400.00	1400.00	1400.00	1371.00	1400.00	1	1	1400.00	0.00	0	9999-12-31	1	0.000000	BRESUDCTF004	102
2018-01-02	2	ETER3	10	ETERNIT	ON      NM		R$	0.91	0.94	0.91	0.92	0.94	0.93	0.94	219	494600	459814.00	0.00	0	9999-12-31	1	0.000000	BRETERACNOR3	230
2018-01-02	96	ETER3F	20	ETERNIT	ON      NM		R$	0.93	0.93	0.91	0.91	0.93	0.93	0.94	6	170	156.10	0.00	0	9999-12-31	1	0.000000	BRETERACNOR3	230
2018-01-02	2	EUCA4	10	EUCATEX	PN      N1		R$	3.98	4.02	3.94	3.97	4.00	3.95	4.00	79	88300	350903.00	0.00	0	9999-12-31	1	0.000000	BREUCAACNPR8	36
2018-01-02	62	EUCA4T	30	EUCATEX	PN      N1	181	R$	4.15	4.16	4.15	4.15	4.16	0.00	0.00	2	7000	29085.84	0.00	0	9999-12-31	1	0.000000	BREUCAACNPR8	36
2018-01-02	12	EURO11	10	FII EUROPAR	CI  ER		R$	193.99	193.99	190.00	193.03	193.99	186.42	193.99	7	42	8107.66	0.00	0	9999-12-31	1	0.000000	BREUROCTF011	282
2018-01-02	2	EVEN3	10	EVEN	ON      NM		R$	5.72	5.91	5.71	5.80	5.80	5.80	5.81	1855	968200	5621257.00	0.00	0	9999-12-31	1	0.000000	BREVENACNOR8	111
2018-01-02	96	EVEN3F	20	EVEN	ON      NM		R$	5.79	5.85	5.23	5.76	5.80	5.77	5.87	22	409	2359.13	0.00	0	9999-12-31	1	0.000000	BREVENACNOR8	111
2018-01-02	2	EXXO34	10	EXXON MOBIL	DRN		R$	69.30	69.50	69.30	69.33	69.50	0.00	69.50	2	2500	173330.00	0.00	0	9999-12-31	1	0.000000	BREXXOBDR006	129
2018-01-02	2	EZTC3	10	EZTEC	ON      NM		R$	21.70	22.20	21.70	22.00	22.12	22.12	22.13	3008	491400	10811102.00	0.00	0	9999-12-31	1	0.000000	BREZTCACNOR0	111
2018-01-02	96	EZTC3F	20	EZTEC	ON      NM		R$	22.35	22.49	21.89	22.01	22.10	21.94	22.10	105	2952	64979.78	0.00	0	9999-12-31	1	0.000000	BREZTCACNOR0	111
2018-01-02	62	EZTC3T	30	EZTEC	ON      NM	030	R$	22.01	22.02	22.01	22.01	22.02	0.00	0.00	2	2300	50636.01	0.00	0	9999-12-31	1	0.000000	BREZTCACNOR0	111
2018-01-02	62	EZTC3T	30	EZTEC	ON      NM	031	R$	22.10	22.11	22.10	22.10	22.11	0.00	0.00	2	8000	176874.62	0.00	0	9999-12-31	1	0.000000	BREZTCACNOR0	111
2018-01-02	12	FAED11	10	FII ANH EDUC	CI		R$	212.50	212.50	212.00	212.09	212.50	211.50	212.50	12	301	63841.00	0.00	0	9999-12-31	1	0.000000	BRFAEDCTF003	199
2018-01-02	12	FAMB11B	10	FII ALMIRANT	CI  ER  MB		R$	3900.01	4150.00	3900.01	4074.79	4066.00	4065.00	4150.00	56	143	582695.68	0.00	0	9999-12-31	1	0.000000	BRFAMBCTF018	278
2018-01-02	2	FBOK34	10	FACEBOOK	DRN		R$	292.50	295.70	292.50	293.10	295.70	0.00	0.00	2	3200	937920.00	0.00	0	9999-12-31	1	0.000000	BRFBOKBDR006	100
2018-01-02	96	FBOK34F	20	FACEBOOK	DRN		R$	292.50	295.40	292.50	292.79	295.40	0.00	0.00	2	30	8783.70	0.00	0	9999-12-31	1	0.000000	BRFBOKBDR006	100
2018-01-02	12	FCFL11	10	FII CAMPUSFL	CI		R$	2290.00	2300.00	2290.00	2297.93	2300.00	2300.00	2317.00	9	29	66640.00	0.00	0	9999-12-31	1	0.000000	BRFCFLCTF009	190
2018-01-02	14	FDES11	10	FUNDES	CI		R$	0.50	0.50	0.50	0.50	0.50	0.50	0.55	1	1000	500.00	0.00	0	9999-12-31	1	0.000000	BRFDESCTF005	100
2018-01-02	2	FESA4	10	FERBASA	PN  EJ  N1		R$	20.10	21.50	20.10	21.23	21.48	21.40	21.48	1764	367000	7793755.00	0.00	0	9999-12-31	1	0.000000	BRFESAACNPR5	57
2018-01-02	96	FESA4F	20	FERBASA	PN  EJ  N1		R$	20.50	21.69	20.50	21.27	21.69	22.12	22.54	41	1037	22063.48	0.00	0	9999-12-31	1	0.000000	BRFESAACNPR5	57
2018-01-02	12	FEXC11	10	FII EXCELLEN	CI		R$	99.76	101.40	99.76	100.86	101.40	100.04	101.40	35	847	85432.75	0.00	0	9999-12-31	1	0.000000	BRFEXCCTF007	203
2018-01-02	12	FFCI11	10	FII RIOB RC	CI		R$	179.80	183.28	179.15	181.50	182.26	180.17	182.26	78	2762	501312.94	0.00	0	9999-12-31	1	0.000000	BRFFCICTF005	273
2018-01-02	2	FHER3	10	FER HERINGER	ON      NM		R$	2.57	2.66	2.56	2.61	2.63	2.58	2.63	78	97500	254876.00	0.00	0	9999-12-31	1	0.000000	BRFHERACNOR5	103
2018-01-02	96	FHER3F	20	FER HERINGER	ON      NM		R$	2.60	2.60	2.60	2.60	2.60	2.59	2.69	1	40	104.00	0.00	0	9999-12-31	1	0.000000	BRFHERACNOR5	103
2018-01-02	62	FHER3T	30	FER HERINGER	ON      NM	016	R$	2.63	2.64	2.63	2.63	2.64	0.00	0.00	2	30000	79184.04	0.00	0	9999-12-31	1	0.000000	BRFHERACNOR5	103
2018-01-02	62	FHER3T	30	FER HERINGER	ON      NM	062	R$	2.61	2.62	2.61	2.61	2.62	0.00	0.00	2	500	1306.38	0.00	0	9999-12-31	1	0.000000	BRFHERACNOR5	103
2018-01-02	2	FIBR3	10	FIBRIA	ON      NM		R$	47.75	49.12	47.62	48.32	48.08	48.04	48.08	6113	1158800	55995843.00	0.00	0	9999-12-31	1	0.000000	BRFIBRACNOR9	106
2018-01-02	96	FIBR3F	20	FIBRIA	ON      NM		R$	48.21	49.00	47.68	48.28	48.00	47.92	48.00	166	4319	208533.16	0.00	0	9999-12-31	1	0.000000	BRFIBRACNOR9	106
2018-01-02	62	FIBR3T	30	FIBRIA	ON      NM	030	R$	49.12	49.13	49.12	49.12	49.13	0.00	0.00	2	100	4912.99	0.00	0	9999-12-31	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRA48	70	FIBR  FM	ON      NM	000	R$	1.12	1.12	1.12	1.12	1.12	0.00	0.00	1	400	448.00	48.00	0	2018-01-15	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRA49	70	FIBR  FM	ON      NM	000	R$	1.18	1.19	1.16	1.16	1.16	1.16	2.00	8	12200	14217.00	49.00	0	2018-01-15	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRA50	70	FIBR  FM	ON      NM	000	R$	0.40	0.40	0.40	0.40	0.40	0.00	1.15	1	1000	400.00	50.00	0	2018-01-15	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRB48	70	FIBR  FM	ON      NM	000	R$	2.41	2.41	2.41	2.41	2.41	0.00	0.00	1	2000	4820.00	48.00	0	2018-02-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRB49	70	FIBR  FM	ON      NM	000	R$	1.93	1.93	1.93	1.93	1.93	0.00	0.00	1	2000	3860.00	49.00	0	2018-02-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRB50	70	FIBR  FM	ON      NM	000	R$	1.52	1.52	1.52	1.52	1.52	0.00	0.00	1	2000	3040.00	50.00	0	2018-02-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRB52	70	FIBR	ON      NM	000	R$	1.11	1.12	1.11	1.11	1.12	0.00	1.40	2	62300	69321.00	52.00	0	2018-02-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	78	FIBRC53	70	FIBR	ON      NM	000	R$	1.40	1.40	1.40	1.40	1.40	0.00	0.00	1	70000	98000.00	53.00	0	2018-03-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	82	FIBRM46	80	FIBRE  FM	ON      NM	000	R$	0.42	0.42	0.42	0.42	0.42	0.00	0.00	1	1000	420.00	46.00	0	2018-01-15	1	0.000000	BRFIBRACNOR9	106
2018-01-02	82	FIBRN47	80	FIBRE  FM	ON      NM	000	R$	1.71	1.71	1.71	1.71	1.71	0.00	0.00	1	2000	3420.00	47.00	0	2018-02-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	82	FIBRN48	80	FIBRE  FM	ON      NM	000	R$	2.14	2.14	2.14	2.14	2.14	0.00	0.00	1	2000	4280.00	48.00	0	2018-02-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	82	FIBRO45	80	FIBRE	ON      NM	000	R$	1.40	1.40	1.40	1.40	1.40	0.00	0.00	1	70000	98000.00	45.00	0	2018-03-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	82	FIBRO49	80	FIBRE	ON      NM	000	R$	2.95	2.96	2.95	2.95	2.96	0.00	0.00	2	70000	207011.00	49.00	0	2018-03-19	1	0.000000	BRFIBRACNOR9	106
2018-01-02	12	FIGS11	10	FII GEN SHOP	CI  ER		R$	91.55	91.98	90.83	91.60	91.77	91.77	91.80	264	13551	1241315.94	0.00	0	9999-12-31	1	0.000000	BRFIGSCTF009	154
2018-01-02	12	FIIB11	10	FII INDL BR	CI  ER		R$	395.00	395.00	390.00	394.76	395.00	393.50	440.00	13	372	146853.05	0.00	0	9999-12-31	1	0.000000	BRFIIBCTF001	174
2018-01-02	12	FIIP11B	10	FII RB CAP I	CI  ER  MB		R$	200.00	202.00	199.00	200.01	202.00	199.00	201.87	11	103	20601.50	0.00	0	9999-12-31	1	0.000000	BRFIIPCTF001	197
2018-01-02	14	FIND11	10	IT NOW IFNC	CI		R$	79.25	79.32	78.94	79.10	79.32	0.00	0.00	16	1180	93344.40	0.00	0	9999-12-31	1	0.000000	BRFINDCTF007	100
2018-01-02	96	FIND11F	20	IT NOW IFNC	CI		R$	77.93	78.63	77.93	78.28	78.63	75.54	79.34	2	2	156.56	0.00	0	9999-12-31	1	0.000000	BRFINDCTF007	100
2018-01-02	12	FIVN11	10	FII VIDANOVA	CI		R$	7.50	7.50	7.50	7.50	7.50	6.00	8.70	1	1	7.50	0.00	0	9999-12-31	1	0.000000	BRFIVNCTF009	100
2018-01-02	12	FIXX11	10	FII FATORFIX	CI  ER		R$	99.00	99.00	98.90	98.91	98.90	97.00	98.90	2	35	3462.00	0.00	0	9999-12-31	1	0.000000	BRFIXXCTF004	155
2018-01-02	2	FJTA3	10	FORJA TAURUS	ON      N2		R$	1.86	1.94	1.84	1.89	1.94	1.89	1.94	14	5200	9874.00	0.00	0	9999-12-31	1	0.000000	BRFJTAACNOR5	155
2018-01-02	96	FJTA3F	20	FORJA TAURUS	ON      N2		R$	1.87	1.87	1.87	1.87	1.87	1.87	1.97	1	20	37.40	0.00	0	9999-12-31	1	0.000000	BRFJTAACNOR5	155
2018-01-02	2	FJTA4	10	FORJA TAURUS	PN      N2		R$	2.15	2.15	2.07	2.10	2.10	2.10	2.13	65	56900	119733.00	0.00	0	9999-12-31	1	0.000000	BRFJTAACNPR2	156
2018-01-02	96	FJTA4F	20	FORJA TAURUS	PN      N2		R$	2.00	2.10	1.81	1.99	1.84	2.05	2.20	5	187	373.76	0.00	0	9999-12-31	1	0.000000	BRFJTAACNPR2	156
2018-01-02	62	FJTA4T	30	FORJA TAURUS	PN      N2	030	R$	2.14	2.15	2.14	2.14	2.15	0.00	0.00	2	1000	2143.21	0.00	0	9999-12-31	1	0.000000	BRFJTAACNPR2	156
2018-01-02	12	FLMA11	10	FII S F LIMA	CI		R$	2.78	2.79	2.72	2.74	2.79	2.75	2.79	43	11044	30288.53	0.00	0	9999-12-31	1	0.000000	BRFLMACTF009	263
2018-01-02	12	FLRP11	10	FII FLORIPA	CI  ER		R$	1099.31	1100.00	1060.02	1073.61	1100.00	1100.00	1130.00	13	22	23619.55	0.00	0	9999-12-31	1	0.000000	BRFLRPCTF006	194
2018-01-02	2	FLRY3	10	FLEURY	ON      NM		R$	29.71	29.94	29.41	29.72	29.70	29.59	29.70	8770	2146900	63819048.00	0.00	0	9999-12-31	1	0.000000	BRFLRYACNOR5	119
2018-01-02	96	FLRY3F	20	FLEURY	ON      NM		R$	30.05	30.05	29.00	29.76	29.99	29.60	29.99	116	3392	100949.20	0.00	0	9999-12-31	1	0.000000	BRFLRYACNOR5	119
2018-01-02	62	FLRY3T	30	FLEURY	ON      NM	016	R$	29.80	29.92	29.80	29.90	29.92	0.00	0.00	6	50300	1504453.51	0.00	0	9999-12-31	1	0.000000	BRFLRYACNOR5	119
2018-01-02	62	FLRY3T	30	FLEURY	ON      NM	030	R$	29.95	30.00	29.88	29.93	29.91	0.00	0.00	18	29400	880107.81	0.00	0	9999-12-31	1	0.000000	BRFLRYACNOR5	119
2018-01-02	62	FLRY3T	30	FLEURY	ON      NM	062	R$	30.06	30.07	29.95	29.99	29.96	0.00	0.00	4	1500	44990.43	0.00	0	9999-12-31	1	0.000000	BRFLRYACNOR5	119
2018-01-02	12	FMOF11	10	FII MEMORIAL	CI  ER		R$	119.40	119.40	119.39	119.39	119.39	108.03	119.39	5	29	3462.56	0.00	0	9999-12-31	1	0.000000	BRFMOFCTF010	234
2018-01-02	14	FNAM11	10	FINAM	CI *		R$	0.10	0.10	0.09	0.09	0.10	0.09	0.10	8	6224000	602.37	0.00	0	9999-12-31	1000	0.000000	BRFNAMCTF013	2
2018-01-02	14	FNOR11	10	FINOR	CI *		R$	0.22	0.23	0.22	0.22	0.23	0.23	0.24	10	7391000	1699.92	0.00	0	9999-12-31	1000	0.000000	BRFNORCTF013	2
2018-01-02	2	FRAS3	10	FRAS-LE	ON  EJ  N1		R$	5.35	5.66	5.35	5.49	5.63	5.54	5.63	160	84500	464287.00	0.00	0	9999-12-31	1	0.000000	BRFRASACNOR0	144
2018-01-02	96	FRAS3F	20	FRAS-LE	ON  EJ  N1		R$	5.88	5.88	5.41	5.50	5.63	5.51	5.63	6	114	627.82	0.00	0	9999-12-31	1	0.000000	BRFRASACNOR0	144
2018-01-02	2	FRTA3	10	POMIFRUTAS	ON      NM		R$	1.32	1.39	1.32	1.37	1.38	1.38	1.58	11	2100	2887.00	0.00	0	9999-12-31	1	0.000000	BRFRTAACNOR8	102
2018-01-02	96	FRTA3F	20	POMIFRUTAS	ON      NM		R$	1.39	1.39	1.39	1.39	1.39	1.25	1.39	1	1	1.39	0.00	0	9999-12-31	1	0.000000	BRFRTAACNOR8	102
2018-01-02	14	FSRF11	10	FISET FL REF	CI		R$	0.10	0.10	0.10	0.10	0.10	0.10	0.11	4	48000	4800.00	0.00	0	9999-12-31	1	0.000000	BRFSRFCTF010	2
2018-01-02	12	FVBI11	10	FII VBI 4440	CI  ER		R$	101.05	102.81	98.34	102.60	102.80	102.80	103.56	12	209	21444.23	0.00	0	9999-12-31	1	0.000000	BRFVBICTF004	167
2018-01-02	12	FVPQ11	10	FII V PARQUE	CI  ER		R$	215.00	219.01	215.00	216.06	219.01	215.00	227.00	4	15	3241.04	0.00	0	9999-12-31	1	0.000000	BRFVPQCTF015	190
2018-01-02	2	GBIO33	10	BIOTOSCANA	DR3		R$	21.00	21.02	20.20	20.66	20.47	20.40	20.47	749	132500	2738139.00	0.00	0	9999-12-31	1	0.000000	BRGBIOBDR008	100
2018-01-02	96	GBIO33F	20	BIOTOSCANA	DR3		R$	19.10	21.89	19.10	20.52	20.50	19.80	21.00	21	698	14327.12	0.00	0	9999-12-31	1	0.000000	BRGBIOBDR008	100
2018-01-02	2	GEOO34	10	GE	DRN ED		R$	57.71	58.65	57.71	58.46	58.65	55.00	58.65	4	1300	76007.00	0.00	0	9999-12-31	1	0.000000	BRGEOOBDR000	129
2018-01-02	2	GEPA4	10	GER PARANAP	PN  EJ		R$	39.76	40.50	39.75	40.23	40.48	39.80	42.98	5	600	24143.00	0.00	0	9999-12-31	1	0.000000	BRGEPAACNPR9	146
2018-01-02	10	GFSA1	10	GAFISA	DIR ORD NM		R$	3.10	3.28	2.80	3.01	3.10	2.96	3.10	996	270300	814895.00	0.00	0	9999-12-31	1	0.000000	BRGFSAD02OR6	114
2018-01-02	96	GFSA1F	20	GAFISA	DIR ORD NM		R$	3.10	3.10	2.71	2.98	2.92	2.92	2.98	122	3699	11030.83	0.00	0	9999-12-31	1	0.000000	BRGFSAD02OR6	114
2018-01-02	2	GFSA3	10	GAFISA	ON  ES  NM		R$	20.52	20.55	20.01	20.16	20.15	20.15	20.21	1034	577100	11635432.00	0.00	0	9999-12-31	1	0.000000	BRGFSAACNOR3	115
2018-01-02	96	GFSA3F	20	GAFISA	ON  ES  NM		R$	20.46	20.46	20.02	20.15	20.19	20.07	20.19	46	1548	31197.95	0.00	0	9999-12-31	1	0.000000	BRGFSAACNOR3	115
2018-01-02	62	GFSA3T	30	GAFISA	ON  ES  NM	090	R$	20.53	20.54	20.51	20.52	20.52	0.00	0.00	10	100000	2052869.59	0.00	0	9999-12-31	1	0.000000	BRGFSAACNOR3	115
2018-01-02	2	GGBR3	10	GERDAU	ON      N1		R$	10.41	10.88	10.41	10.67	10.88	10.78	10.88	98	34300	366264.00	0.00	0	9999-12-31	1	0.000000	BRGGBRACNOR1	164
2018-01-02	96	GGBR3F	20	GERDAU	ON      N1		R$	10.50	10.82	10.50	10.68	10.82	10.72	10.82	5	55	587.75	0.00	0	9999-12-31	1	0.000000	BRGGBRACNOR1	164
2018-01-02	62	GGBR3T	30	GERDAU	ON      N1	120	R$	10.93	10.94	10.93	10.93	10.94	0.00	0.00	2	1000	10933.26	0.00	0	9999-12-31	1	0.000000	BRGGBRACNOR1	164
